investment_recommendation,reason_summary,data_confidence,red_flag_count,red_flag_reasons,fund_name,manager_name,vintage_year,vintage_age,sub_strategy,geography,irr_max,tvpi_max,dpi_max,irr_quality,tvpi_quality,dpi_quality,has_institutional_match,institutional_fund_name,institutional_trend_score,match_score,fund_id,strategy,lp_count,irr_min,tvpi_min,dpi_min,gross_asset_value_usd,final_close_size_usd,latest_as_of_date,lp_fund_id,lp_fund_name,lp_manager_name,lp_vintage_year,lp_sub_strategy,lp_geography,lp_irr_max,lp_tvpi_max,lp_dpi_max,canonical_fund_id,institutional_vintage_year,institutional_quarter_count,institutional_latest_quarter,institutional_latest_tvpi,institutional_latest_irr,institutional_tvpi_change_total
Good Candidate,Good IRR | Good TVPI | Strong realized DPI | No institutional match,Medium,0,,H.I.G. Capital Partners V,H.I.G. Capital,2013.0,13.0,growth_equity,latin_america,0.226,1.92638,1.75583,Good IRR,Good TVPI,Strong realized DPI,False,,,,h-i-g-capital-partners-v,private_equity,4,0.226,1.92638,1.75583,767715781.0,,2025-09-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Good TVPI | Low realization | No institutional match,Medium,0,,H.I.G. Capital Partners V PE,H.I.G. Capital,2013.0,13.0,growth_equity,latin_america,0.239,1.89878,0.633327,Good IRR,Good TVPI,Low realization,False,,,,h-i-g-capital-partners-v-pe,private_equity,1,0.239,1.89878,0.633327,767715781.0,,2021-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Weak DPI for age | No institutional match,Medium,0,,H.I.G. Capital Partners VI,H.I.G. Capital,2020.0,6.0,growth_equity,latin_america,0.033,1.1,0.1067,Weak IRR,Weak TVPI,Weak DPI for age,False,,,,h-i-g-capital-partners-vi,private_equity,2,0.033,1.1,0.1067,1766956581.0,,2025-09-30,,,,,,,,,,,,,,,,
Too Early,Missing IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Capital Partners VII,H.I.G. Capital,2025.0,1.0,growth_equity,latin_america,,0.4,,Missing IRR,Weak TVPI,Missing DPI,False,,,,h-i-g-capital-partners-vii,private_equity,1,,0.4,,,,2025-09-30,,,,,,,,,,,,,,,,
Needs More Data,Acceptable IRR | Acceptable TVPI | Low realization | No institutional match,Medium,0,,H.I.G. Europe CapitaI Partners II,H.I.G. Capital,2013.0,13.0,growth_equity,latin_america,0.099,1.41392,0.93697,Acceptable IRR,Acceptable TVPI,Low realization,False,,,,h-i-g-europe-capitai-partners-ii,private_equity,1,0.099,1.41392,0.93697,999203512.0,,2025-09-30,,,,,,,,,,,,,,,,
Needs More Data,Good IRR | Acceptable TVPI | Very weak realization | No institutional match | Red flags: Old vintage with weak DPI,Medium,1,Old vintage with weak DPI,H.I.G. Europe CapitaI Partners II PE,H.I.G. Capital,2013.0,13.0,growth_equity,latin_america,0.156,1.445,0.422892,Good IRR,Acceptable TVPI,Very weak realization,False,,,,h-i-g-europe-capitai-partners-ii-pe,private_equity,1,0.156,1.445,0.422892,999203512.0,,2021-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Acceptable IRR | Weak TVPI | Low realization | No institutional match,Medium,0,,H.I.G. Europe Capital Partners II,H.I.G. Capital,2014.0,12.0,buyout,europe,0.101,1.29,0.97441,Acceptable IRR,Weak TVPI,Low realization,False,,,,h-i-g-europe-capital-partners-ii-l-p,private_equity,5,0.101,1.29,0.97441,999203512.0,,2025-06-30,,,,,,,,,,,,,,,,
Good Candidate,Excellent IRR | Good TVPI | Developing DPI | No institutional match,Medium,0,,H.I.G. Europe Capital Partners III,H.I.G. Capital,2020.0,6.0,growth_equity,latin_america,0.451,2.2,0.5584,Excellent IRR,Good TVPI,Developing DPI,False,,,,h-i-g-europe-capital-partners-iii,private_equity,2,0.451,2.2,0.5584,2147882467.0,,2025-09-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Acceptable TVPI | Low but acceptable DPI | No institutional match,Medium,0,,H.I.G. Europe Middle Market LBO Fund,H.I.G. Capital,2020.0,6.0,growth_equity,latin_america,0.201,1.3,0.2515,Good IRR,Acceptable TVPI,Low but acceptable DPI,False,,,,h-i-g-europe-middle-market-lbo-fund,private_equity,4,0.201,1.3,0.2515,2878479601.0,,2025-09-30,,,,,,,,,,,,,,,,
Watchlist,Acceptable IRR | Acceptable TVPI | Strong realized DPI | No institutional match,Medium,0,,H.I.G. Growth Buyouts & Equity Fund II,H.I.G. Capital,2011.0,15.0,growth_equity,latin_america,0.126,1.61033,1.50744,Acceptable IRR,Acceptable TVPI,Strong realized DPI,False,,,,h-i-g-growth-buyouts-equity-fund-ii,private_equity,3,0.126,1.61033,1.50744,437830681.0,,2025-09-30,,,,,,,,,,,,,,,,
Watchlist,Good IRR | Good TVPI | Low realization | No institutional match,Medium,0,,H.I.G. Growth Buyouts & Equity Fund II PE,H.I.G. Capital,2011.0,15.0,growth_equity,latin_america,0.218,2.30486,0.654042,Good IRR,Good TVPI,Low realization,False,,,,h-i-g-growth-buyouts-equity-fund-ii-pe,private_equity,1,0.218,2.30486,0.654042,437830681.0,,2021-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Acceptable IRR | Weak TVPI | Very weak realization | No institutional match | Red flags: Old vintage with weak DPI,Medium,1,Old vintage with weak DPI,H.I.G. Growth Buyouts & Equity Fund III,H.I.G. Capital,2018.0,8.0,growth_equity,latin_america,0.081,1.21312,0.198388,Acceptable IRR,Weak TVPI,Very weak realization,False,,,,h-i-g-growth-buyouts-equity-fund-iii,private_equity,2,0.081,1.21312,0.198388,1321851535.0,,2025-09-30,,,,,,,,,,,,,,,,
Weak / Avoid,Missing IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Growth Buyouts & Equity Fund III PE,H.I.G. Capital,2018.0,8.0,growth_equity,latin_america,,0.821964,,Missing IRR,Weak TVPI,Missing DPI,False,,,,h-i-g-growth-buyouts-equity-fund-iii-pe,private_equity,1,,0.821964,,1321851535.0,,2021-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Matrix Co-Investors,H.I.G. Capital,2022.0,4.0,growth_equity,latin_america,-0.406,0.2,,Weak IRR,Weak TVPI,Missing DPI,False,,,,h-i-g-matrix-co-investors,private_equity,1,-0.406,0.2,,6252419.0,,2025-09-30,,,,,,,,,,,,,,,,
Too Early,Missing IRR | Acceptable TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Meraki Co-Investment,H.I.G. Capital,2024.0,2.0,growth_equity,latin_america,,1.5,,Missing IRR,Acceptable TVPI,Missing DPI,False,,,,h-i-g-meraki-co-investment,private_equity,1,,1.5,,,,2025-09-30,,,,,,,,,,,,,,,,
Too Early,Missing IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,"H.I.G. Middle Market IV Co-investment SMA (C), LP",H.I.G. Capital,2023.0,3.0,growth_equity,latin_america,,1.16192,0.0,Missing IRR,Weak TVPI,Too early for DPI,False,,,,h-i-g-middle-market-iv-co-investment-sma-c-lp,private_equity,1,,1.16192,0.0,150056052.0,,2025-03-31,,,,,,,,,,,,,,,,
Good Candidate,Good IRR | Good TVPI | Strong realized DPI | No institutional match,Medium,0,,H.I.G. Middle Market LBO Fund II,H.I.G. Capital,2014.0,12.0,buyout,north_america,0.234,1.71287,1.52961,Good IRR,Good TVPI,Strong realized DPI,False,,,,h-i-g-middle-market-lbo-fund-ii,private_equity,4,0.234,1.71287,1.52961,1526469658.0,,2025-09-30,,,,,,,,,,,,,,,,
Needs More Data,Acceptable IRR | Acceptable TVPI | Low but acceptable DPI | No institutional match,Medium,0,,H.I.G. Middle Market LBO Fund III,H.I.G. Capital,2019.0,7.0,buyout,north_america,0.088,1.3,0.47257,Acceptable IRR,Acceptable TVPI,Low but acceptable DPI,False,,,,h-i-g-middle-market-lbo-fund-iii,private_equity,3,0.088,1.26986,0.4317,4138524841.0,,2025-09-30,,,,,,,,,,,,,,,,
Weak / Avoid,Missing IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Middle Market LBO Fund III PE,H.I.G. Capital,2019.0,7.0,buyout,north_america,,0.940843,,Missing IRR,Weak TVPI,Missing DPI,False,,,,h-i-g-middle-market-lbo-fund-iii-pe,private_equity,1,,0.940843,,4138524841.0,,2021-06-30,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,H.I.G. Middle Market LBO Fund IV,H.I.G. Capital,2022.0,4.0,buyout,north_america,-0.435,0.6,0.0333,Weak IRR,Weak TVPI,Too early for DPI,False,,,,h-i-g-middle-market-lbo-fund-iv,private_equity,2,-0.435,0.596989,0.0282338,6290091814.0,,2025-03-31,,,,,,,,,,,,,,,,
Weak / Avoid,Weak IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,H.I.G. Middle Market LBO Fund IVO,,2022.0,4.0,growth_equity,north_america,-0.244,0.8,0.0167,Weak IRR,Weak TVPI,Too early for DPI,False,,,,fund-h-i-g-middle-market-lbo-fund-ivo,private_equity,1,-0.244,0.8,0.0167,,,2025-09-30,,,,,,,,,,,,,,,,
Too Early,Missing IRR | Weak TVPI | Missing DPI | No institutional match,Medium,0,,H.I.G. Starlite-A Co-Investment,H.I.G. Capital,2025.0,1.0,growth_equity,latin_america,,1.0,,Missing IRR,Weak TVPI,Missing DPI,False,,,,h-i-g-starlite-a-co-investment,private_equity,1,,1.0,,,,2025-09-30,,,,,,,,,,,,,,,,
Too Early,Weak IRR | Weak TVPI | Too early for DPI | No institutional match,Medium,0,,"H.I.G. Strategic Partners Fund II, L.P. OPPM",H.I.G. Capital,,0.0,growth_equity,latin_america,0.0267,1.14523,0.292684,Weak IRR,Weak TVPI,Too early for DPI,False,,,,h-i-g-strategic-partners-fund-ii-l-p-oppm,private_equity,1,0.0267,1.14523,0.292684,,,2025-12-31,,,,,,,,,,,,,,,,
